Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Cluster,Cluster_Selected,PCA1,PCA2
59.0,89.4,1.62,198.0,125.0,59.0,1.43,885.0,23.5,3.6,3.0,2.0,34.06,True,False,True,False,0,0,0.813614774546289,1.5528605438356633
52.0,70.9,1.72,194.0,143.0,66.0,1.31,927.0,20.2,2.6,3.0,2.0,23.97,True,False,True,False,0,0,0.3870959454228252,0.10201843159641912
42.0,49.2,1.5,173.0,131.0,63.0,1.15,678.0,27.7,1.5,3.0,2.0,21.87,False,True,False,False,1,1,-1.5112638880513662,-2.1826449647584014
41.0,62.3,1.79,181.0,162.0,73.0,1.99,1451.0,19.0,2.7,5.0,3.0,19.44,False,False,False,True,2,2,3.6647700947259003,-1.573424106628494
30.0,64.1,1.87,182.0,142.0,67.0,0.64,500.0,26.2,2.1,2.0,1.0,18.33,True,False,False,True,1,1,-2.7539145393882816,0.5762707236006016
24.0,69.7,1.75,166.0,146.0,60.0,1.41,1029.0,32.5,2.0,3.0,1.0,22.76,False,False,False,False,1,1,-0.9820932876136896,-0.6028126700842186
53.0,56.9,1.59,199.0,164.0,65.0,1.49,1100.0,29.5,2.0,3.0,2.0,22.51,False,True,False,False,1,1,-0.15657630918404308,-1.6319493220262926
37.0,53.0,1.71,184.0,156.0,50.0,1.13,881.0,28.1,1.7,4.0,2.0,18.13,False,False,False,True,1,1,-0.5119902828119719,-1.6963353992092427
18.0,72.7,1.55,172.0,125.0,56.0,0.84,525.0,29.8,2.0,3.0,1.0,30.26,False,False,False,False,1,1,-2.392300225872398,-0.0377845411690681
25.0,76.5,1.96,180.0,120.0,59.0,0.67,442.0,23.2,2.3,3.0,1.0,19.91,True,False,True,False,0,0,-1.952400585731303,1.421996376849568
33.0,113.6,1.99,169.0,125.0,58.0,1.38,949.0,28.4,3.4,2.0,1.0,28.69,True,False,True,False,0,0,-0.24123640053777204,3.206181330703567
31.0,62.5,1.62,168.0,169.0,74.0,1.56,1318.0,16.5,2.7,4.0,3.0,23.81,False,True,False,False,2,2,2.5739435234676407,-1.472622367144759
29.0,95.2,1.86,174.0,141.0,52.0,0.64,496.0,26.6,2.5,2.0,1.0,27.52,True,False,False,True,0,0,-2.3445716379736017,2.20080926339716
40.0,51.7,1.82,161.0,160.0,71.0,0.9000000000000001,792.0,21.4,3.0,3.0,1.0,15.61,True,False,True,False,1,1,-0.9054673691448597,-0.1466592621262461
32.0,105.3,1.67,184.0,143.0,72.0,0.57,448.0,26.9,2.9,3.0,1.0,37.76,True,False,False,False,0,0,-1.9191045308243035,2.484302584843542
45.0,71.2,1.68,172.0,144.0,63.0,1.37,888.0,34.1,1.6,3.0,1.0,25.23,False,False,True,False,1,1,-1.59095884897951,-0.8535380198340576
51.0,78.1,1.51,193.0,134.0,74.0,0.92,555.0,31.1,2.6,3.0,1.0,34.25,False,False,True,False,1,1,-2.0506422866568843,0.554659868987936
19.0,50.6,1.68,193.0,145.0,64.0,1.21,877.0,30.6,2.1,3.0,2.0,17.93,False,False,False,True,1,1,-0.8892846527881243,-1.408635248492026
49.0,70.2,1.89,194.0,127.0,51.0,0.7,440.0,29.6,2.6,3.0,1.0,19.65,True,False,False,True,0,0,-2.28262725568275,1.1613301877960966
40.0,62.6,1.53,197.0,143.0,73.0,1.93,1380.0,18.1,2.7,5.0,3.0,26.74,False,False,False,False,2,2,3.3850463299696503,-1.7411339128929093
39.0,60.6,1.65,162.0,167.0,63.0,0.92,768.0,27.6,1.7,3.0,1.0,22.26,False,True,False,False,1,1,-1.9319330179148,-1.1036230166735586
42.0,76.4,1.97,165.0,157.0,65.0,1.14,886.0,22.9,2.6,3.0,2.0,19.69,True,True,False,False,0,0,0.13622668447233857,0.6291932173219206
39.0,63.3,1.71,178.0,125.0,56.0,1.88,1175.0,18.5,2.7,4.0,3.0,21.65,False,False,True,False,2,2,2.6210928204868424,-1.0590044822815763
39.0,68.6,1.64,162.0,154.0,53.0,1.33,1024.0,32.4,1.5,3.0,2.0,25.51,False,False,False,False,1,1,-0.768446320187579,-1.4408405668862867
59.0,123.3,1.88,177.0,161.0,67.0,1.3,1036.0,23.0,2.6,4.0,2.0,34.89,True,True,False,False,0,0,1.3044399026710987,2.1671743160380466
23.0,107.0,1.94,198.0,120.0,73.0,1.35,891.0,23.5,2.9,2.0,1.0,28.43,True,True,False,False,0,0,-0.37168443942375473,2.830875039791783
32.0,68.3,1.92,168.0,165.0,54.0,1.42,1289.0,29.9,3.5,2.0,1.0,18.53,True,False,True,False,0,0,-0.019310685427111313,0.8453909721327714
54.0,47.8,1.6,171.0,155.0,55.0,1.19,830.0,26.0,2.3,4.0,2.0,18.67,False,False,False,False,1,1,-0.22162251173306832,-1.882565355149126
50.0,58.4,1.79,164.0,131.0,56.0,1.6,943.0,17.0,2.7,4.0,3.0,18.23,False,True,False,False,2,2,2.0088310298876086,-0.9838992598371302
25.0,74.3,1.71,162.0,157.0,64.0,1.43,1123.0,25.6,1.6,3.0,2.0,25.41,False,False,False,True,1,1,0.08867702158040759,-0.9979429081885937
22.0,106.8,1.82,170.0,130.0,50.0,1.0,715.0,28.2,2.3,4.0,2.0,32.24,True,False,False,True,0,0,-0.20361414555555332,1.5244126152131587
56.0,125.5,1.8,189.0,131.0,73.0,1.26,817.0,20.9,2.7,4.0,2.0,38.73,True,False,True,False,0,0,1.0336908286864905,2.60139064729867
21.0,55.2,1.55,163.0,161.0,53.0,1.37,1103.0,31.7,1.7,4.0,2.0,22.98,False,False,True,False,1,1,-0.14636529045544366,-2.406628569375876
23.0,71.4,1.72,164.0,169.0,74.0,1.25,1056.0,25.6,1.5,2.0,1.0,24.13,False,False,True,False,1,1,-1.3433551694500654,-0.6666794708631723
49.0,77.7,1.61,160.0,158.0,50.0,1.03,806.0,26.7,3.4,3.0,2.0,29.98,True,False,True,False,0,0,-0.1503383346192102,0.6000219501085837
47.0,88.4,1.6,186.0,126.0,60.0,1.86,1160.0,14.2,3.5,5.0,3.0,34.53,True,True,False,False,2,2,3.8261734884292595,0.45161773650130044
52.0,104.8,1.99,187.0,130.0,67.0,0.93,598.0,24.0,2.0,2.0,1.0,26.46,True,False,False,False,0,0,-1.8067217644363935,2.4360847422476146
57.0,82.2,1.69,188.0,155.0,63.0,1.15,882.0,25.2,3.4,4.0,2.0,28.78,True,False,True,False,0,0,0.699973024738314,0.8165588722365165
33.0,68.2,1.75,177.0,150.0,71.0,0.85,638.0,29.0,1.7,2.0,1.0,22.27,False,False,True,False,1,1,-2.6732404922782265,-0.09801353122995332
30.0,91.4,1.99,171.0,152.0,60.0,1.37,1145.0,23.0,3.7,3.0,2.0,23.08,True,True,False,False,0,0,1.4693190819159916,1.9229196528051216
59.0,42.1,1.65,172.0,132.0,59.0,1.22,725.0,33.0,2.2,2.0,1.0,15.46,False,False,True,False,1,1,-2.4059317774347213,-1.4424519664673068
47.0,68.7,1.76,161.0,137.0,66.0,1.37,845.0,27.7,2.4,3.0,2.0,22.18,False,False,True,False,1,1,-0.2563814265858193,-0.4556466517920368
36.0,47.2,1.74,196.0,160.0,53.0,1.5,1200.0,32.2,1.6,4.0,2.0,15.59,False,False,False,False,1,1,0.10619224922470796,-2.3165173744045564
34.0,92.0,1.76,175.0,143.0,73.0,0.73,574.0,22.1,3.5,3.0,1.0,29.7,True,False,False,True,0,0,-1.0032877398608342,2.255192608463759
36.0,56.2,1.95,183.0,128.0,64.0,1.09,767.0,22.5,3.4,4.0,2.0,14.78,True,False,True,False,0,0,0.5271600686982043,0.4164175551200129
45.0,58.4,1.72,194.0,150.0,65.0,1.31,973.0,23.4,3.1,4.0,2.0,19.74,True,True,False,False,0,0,0.8385401833621706,-0.4758517562954685
43.0,82.9,1.95,181.0,160.0,70.0,1.9,1505.0,12.9,3.5,5.0,3.0,21.8,True,False,False,False,2,2,4.654891807174366,0.3989248447906246
54.0,66.9,1.74,195.0,129.0,62.0,1.24,720.0,29.5,2.1,2.0,1.0,22.1,False,True,False,False,1,1,-1.9541499557017272,0.11297076817045071
43.0,66.3,1.85,170.0,121.0,58.0,1.18,707.0,27.5,3.2,2.0,1.0,19.37,True,False,False,False,0,0,-1.3481443588243907,1.002179912134797
40.0,93.6,1.93,188.0,157.0,60.0,1.38,1192.0,22.1,2.0,3.0,1.0,25.13,True,False,False,False,0,0,0.1973356821404064,1.0966002967019144
26.0,64.1,1.5,194.0,134.0,60.0,1.93,1293.0,15.1,2.7,5.0,3.0,28.49,False,False,True,False,2,2,3.4645351619488274,-1.5210536628182407
29.0,86.7,1.62,174.0,122.0,55.0,1.52,1020.0,13.9,3.5,4.0,3.0,33.04,True,False,True,False,2,2,2.767119540568434,0.8172808638717566
18.0,62.0,1.59,190.0,162.0,50.0,1.23,996.0,33.2,2.2,4.0,2.0,24.52,False,False,True,False,1,1,-0.26478212472591167,-1.3308003989517212
18.0,58.1,1.61,175.0,150.0,71.0,1.9,1425.0,15.3,2.7,4.0,3.0,22.41,False,False,False,True,2,2,3.1906351100336985,-1.7496897097529858
51.0,64.9,1.6,169.0,125.0,55.0,1.49,838.0,31.1,2.5,4.0,2.0,25.35,False,False,False,True,1,1,0.030506508616816242,-1.0464203088096755
49.0,69.3,1.62,191.0,122.0,62.0,1.14,626.0,28.8,1.9,4.0,2.0,26.41,False,True,False,False,1,1,-0.8354834382367766,-0.7163227069932793
42.0,42.7,1.74,161.0,130.0,71.0,1.04,608.0,32.9,1.6,3.0,1.0,14.1,False,False,True,False,1,1,-2.5978832960652323,-1.810950533319417
57.0,51.4,1.63,183.0,134.0,73.0,1.2,724.0,33.7,2.0,4.0,2.0,19.35,False,False,False,True,1,1,-1.0347242215092256,-1.8600481922615624
18.0,67.4,1.6,182.0,164.0,71.0,0.6,492.0,33.5,2.4,3.0,1.0,26.33,False,False,True,False,1,1,-2.7835374265629067,-0.06313789223448979
33.0,55.6,1.61,161.0,147.0,54.0,1.77,1301.0,18.9,2.7,4.0,3.0,21.45,False,False,False,True,2,2,2.578988600865562,-1.851009683124974
56.0,125.29999999999998,1.86,197.0,129.0,64.0,1.0,639.0,22.7,2.2,3.0,2.0,36.22,True,False,False,True,0,0,-0.33473422416239407,2.840974200179412
22.0,102.1,1.85,190.0,157.0,67.0,1.48,1278.0,28.1,2.4,4.0,2.0,29.83,True,False,False,False,0,0,1.3274681070326644,0.8973809300273764
39.0,61.9,1.77,199.0,166.0,69.0,1.32,1205.0,25.3,2.3,3.0,1.0,19.76,True,False,True,False,1,1,-0.252465557302898,-0.4592490728685298
46.0,108.8,1.64,185.0,169.0,63.0,1.4,1171.0,20.5,3.4,3.0,1.0,40.45,True,False,True,False,0,0,0.9691537583980046,2.2779798220583034
20.0,51.1,1.58,188.0,169.0,64.0,0.5,422.0,29.6,1.6,2.0,1.0,20.47,False,False,False,True,1,1,-3.7128278549360747,-1.011690981629088
29.0,81.7,1.99,162.0,126.0,54.0,1.45,1005.0,29.4,3.2,2.0,1.0,20.63,True,False,True,False,0,0,-0.4516089920293992,1.6082190375105765
43.0,42.7,1.66,173.0,134.0,53.0,0.73,440.0,33.9,1.9,2.0,1.0,15.5,False,False,False,True,1,1,-3.630762961776818,-1.1900795826950832
33.0,81.8,1.99,184.0,137.0,51.0,1.59,1198.0,10.5,3.5,4.0,3.0,20.66,True,False,True,False,2,2,3.5156590474783402,1.2369732601325685
54.0,54.6,1.76,160.0,137.0,56.0,1.28,868.0,27.4,3.3,4.0,2.0,17.63,True,False,False,False,1,1,0.4401655365151036,-0.6312417811557336
39.0,107.7,1.88,162.0,160.0,59.0,0.72,634.0,28.1,3.6,2.0,1.0,30.47,True,False,True,False,0,0,-1.4935790017622723,3.1758645743710923
46.0,56.9,1.6,185.0,143.0,65.0,0.8799999999999999,566.0,27.7,1.6,3.0,1.0,22.23,False,False,False,False,1,1,-2.4522201186794357,-1.0595266529421732
31.0,78.8,1.71,177.0,121.0,59.0,1.49,992.0,24.7,2.5,4.0,2.0,26.95,True,True,False,False,0,0,0.8626466953820056,-0.05045409534452261
45.0,48.2,1.64,168.0,159.0,67.0,1.25,894.0,32.1,2.5,4.0,2.0,17.92,False,False,True,False,1,1,-0.33077690276812766,-1.921800797110642
22.0,50.7,1.59,197.0,139.0,66.0,1.27,883.0,29.4,1.7999999999999998,3.0,2.0,20.05,False,False,True,False,1,1,-0.9276082422838705,-1.7596900316764061
47.0,86.6,1.99,182.0,153.0,70.0,1.98,1500.0,10.6,3.5,4.0,3.0,21.87,True,False,True,False,2,2,4.494280025348872,0.9099595652999989
22.0,96.3,1.63,180.0,162.0,62.0,1.35,1203.0,27.1,2.4,4.0,2.0,36.25,True,False,False,False,0,0,0.995074899419478,0.38948212776352376
29.0,80.8,1.98,160.0,145.0,50.0,1.65,1316.0,14.6,3.5,5.0,3.0,20.61,True,False,True,False,2,2,3.947668995595667,0.5557418107811984
33.0,58.0,1.53,180.0,126.0,50.0,1.84,1159.0,18.3,2.7,5.0,3.0,24.78,False,False,True,False,2,2,2.882374586956341,-1.7925388613771585
43.0,95.9,1.85,186.0,157.0,64.0,1.28,995.0,27.7,3.4,2.0,1.0,28.02,True,False,False,True,0,0,-0.4126108815889643,2.2097150826993865
43.0,61.5,1.58,165.0,149.0,50.0,1.86,1247.0,16.8,2.7,5.0,3.0,24.64,False,True,False,False,2,2,3.2246151751924805,-1.7822235032561782
38.0,40.6,1.79,195.0,161.0,55.0,0.62,499.0,26.8,2.7,2.0,1.0,12.67,False,False,False,False,1,1,-2.7281076150071493,-0.18705105880897663
56.0,82.5,1.87,187.0,124.0,74.0,1.51,927.0,13.2,3.5,5.0,3.0,23.59,True,False,False,True,2,2,3.1266177035798846,0.845904172401039
53.0,105.1,1.84,176.0,130.0,62.0,0.69,444.0,23.3,2.9,3.0,1.0,31.04,True,False,False,False,0,0,-1.5021151260796517,2.720951051396803
50.0,58.1,1.58,199.0,120.0,50.0,1.93,1042.0,19.3,2.7,5.0,3.0,23.27,False,False,False,True,2,2,2.7490223857466902,-1.5527140810718936
47.0,61.0,1.76,162.0,153.0,54.0,1.54,1060.0,15.6,2.7,5.0,3.0,19.69,False,True,False,False,2,2,2.691592091757974,-1.2477949040765475
54.0,64.5,1.53,171.0,120.0,58.0,1.74,940.0,17.2,2.7,4.0,3.0,27.55,False,False,False,True,2,2,2.0692763808695043,-1.1610009112448991
40.0,58.2,1.98,198.0,138.0,74.0,1.43,1085.0,24.0,2.5,3.0,2.0,14.85,True,False,False,False,0,0,0.5218509879806495,-0.12878449723429977
27.0,69.5,1.76,171.0,121.0,66.0,0.94,569.0,34.4,2.0,3.0,1.0,22.44,False,False,True,False,1,1,-2.462117881483723,-0.06055538189237342
22.0,62.2,1.84,161.0,140.0,65.0,0.51,393.0,21.5,2.3,3.0,1.0,18.37,True,False,True,False,1,1,-2.267139562140206,0.39548254177558606
53.0,68.0,1.7,181.0,139.0,57.0,1.06,663.0,25.1,2.4,4.0,2.0,23.53,False,True,False,False,1,1,-0.3444673052440972,-0.3341078844598502
51.0,56.3,1.5,182.0,142.0,66.0,1.43,914.0,27.4,2.4,3.0,1.0,25.02,False,False,False,False,1,1,-0.8807664332413686,-1.181615197726158
48.0,94.5,1.7,189.0,140.0,64.0,1.01,700.0,28.2,3.5,3.0,2.0,32.7,True,False,False,False,0,0,-0.26056035971928104,1.8716603949316548
27.0,58.0,1.79,164.0,143.0,73.0,1.39,994.0,27.1,1.5,2.0,1.0,18.1,False,False,False,False,1,1,-1.47825182275544,-1.1007650392694988
36.0,84.0,1.94,168.0,123.0,50.0,1.8,1218.0,11.2,3.5,5.0,3.0,22.32,True,True,False,False,2,2,4.16996310398329,0.79290055462715
49.0,61.0,1.87,180.0,131.0,61.0,1.14,739.0,21.3,3.0,4.0,2.0,17.44,True,False,True,False,0,0,0.4251246789504687,0.13151130927635185
18.0,64.8,1.53,170.0,141.0,54.0,1.98,1396.0,18.6,2.7,5.0,3.0,27.68,False,False,False,True,2,2,3.5004469038816417,-1.7821369621530654
22.0,45.7,1.77,164.0,139.0,73.0,1.04,795.0,20.7,2.4,3.0,1.0,14.59,True,True,False,False,1,1,-1.0575835094473771,-0.8946579550261312
21.0,80.9,1.9,194.0,137.0,55.0,1.8,1356.0,11.700000000000001,3.5,4.0,3.0,22.41,True,False,False,True,2,2,3.8978872756612986,0.8673828869447248
33.0,64.1,1.63,186.0,120.0,74.0,1.58,948.0,16.4,2.7,5.0,3.0,24.13,False,False,True,False,2,2,2.409480221868308,-1.0902760147759378
41.0,67.0,1.77,161.0,149.0,50.0,1.22,900.0,25.6,2.6,3.0,2.0,21.39,True,True,False,False,1,1,-0.09133723519622322,-0.24702524257743155
19.0,95.1,1.85,190.0,143.0,50.0,1.21,952.0,25.3,2.3,4.0,2.0,27.79,True,False,False,True,0,0,0.5665317969138728,1.005461531894142
45.0,65.5,1.57,192.0,133.0,59.0,0.66,395.0,34.3,2.3,2.0,1.0,26.57,False,False,False,False,1,1,-3.485934171911236,0.21185890555152104
49.0,105.7,1.64,198.0,155.0,59.0,1.2,921.0,29.5,3.1,3.0,2.0,39.3,True,False,False,False,0,0,0.1531756476691259,1.8863759224270067
44.0,48.0,1.76,189.0,124.0,52.0,0.8799999999999999,491.0,28.6,2.6,2.0,1.0,15.5,False,False,False,True,1,1,-2.5986173251951037,-0.03815304686971992
37.0,69.5,1.5,196.0,130.0,66.0,0.69,448.0,32.8,2.4,2.0,1.0,30.89,False,False,False,False,1,1,-3.2184291765388697,0.4053759926554964
41.0,66.1,1.69,187.0,143.0,68.0,0.77,545.0,27.4,3.4,2.0,1.0,23.14,True,False,False,True,0,0,-2.075685150969298,1.0846397024718855
29.0,68.0,1.7,190.0,150.0,60.0,0.76,627.0,28.9,2.9,2.0,1.0,23.53,True,True,False,False,1,1,-2.2415036065939975,0.8324381534500831
52.0,50.3,1.78,170.0,132.0,67.0,0.85,555.0,24.5,2.3,2.0,1.0,15.88,True,True,False,False,1,1,-2.3934400793230877,-0.28311915665522847
50.0,69.3,1.68,182.0,135.0,51.0,1.2,729.0,30.3,2.0,2.0,1.0,24.55,False,True,False,False,1,1,-2.072526519923571,-0.03223879430605066
50.0,86.7,1.63,161.0,143.0,58.0,1.7,1203.0,12.1,3.5,4.0,3.0,32.63,True,False,False,False,2,2,3.411590820533162,0.46389255161376686
54.0,125.9,1.94,199.0,132.0,73.0,1.35,882.0,28.5,2.9,3.0,2.0,33.45,True,False,True,False,0,0,0.4626724731764891,3.000456746325104
29.0,88.1,1.93,186.0,143.0,66.0,1.88,1479.0,11.100000000000001,3.5,5.0,3.0,23.65,True,False,False,False,2,2,4.726162243374101,0.7830915710566031
20.0,124.3,1.82,194.0,145.0,63.0,1.25,997.0,22.4,3.2,3.0,2.0,37.53,True,False,False,False,0,0,1.062610026831871,3.079205999183219
18.0,62.0,1.85,161.0,121.0,53.0,0.8799999999999999,586.0,23.7,3.0,3.0,1.0,18.12,True,False,True,False,0,0,-1.3243545985394052,0.7064024318303238
50.0,69.7,1.72,198.0,135.0,66.0,1.24,753.0,27.3,2.0,4.0,2.0,23.56,False,False,True,False,1,1,-0.3014319026506942,-0.5542558407234676
57.0,60.9,1.52,196.0,157.0,66.0,1.31,926.0,30.6,1.7999999999999998,3.0,2.0,26.36,False,False,True,False,1,1,-0.8322702423316876,-1.5310034357036697
27.0,76.5,1.97,180.0,165.0,61.0,1.13,1025.0,21.3,2.3,2.0,1.0,19.71,True,False,True,False,0,0,-0.7068968389798249,1.0026080697290531
46.0,94.7,1.82,164.0,120.0,69.0,1.47,873.0,23.2,3.2,3.0,2.0,28.59,True,False,False,False,0,0,0.7898465607688087,1.4909637615894975
30.0,67.9,1.75,180.0,168.0,67.0,1.25,1155.0,29.1,3.1,2.0,1.0,22.17,True,False,False,True,0,0,-0.6809162286862386,0.37358440839050633
29.0,121.1,1.87,188.0,130.0,52.0,1.31,937.0,24.1,3.2,4.0,2.0,34.63,True,True,False,False,0,0,1.3482687016835753,2.7972102186518355
48.0,71.5,1.64,179.0,154.0,60.0,1.46,1012.0,32.5,1.9,4.0,2.0,26.58,False,False,False,True,1,1,0.006747211370565574,-1.2208544344808283
19.0,98.6,1.7,197.0,162.0,74.0,0.8299999999999998,740.0,21.1,2.4,2.0,1.0,34.12,True,False,False,False,0,0,-1.43526927593474,1.9532491315163785
52.0,68.2,1.63,179.0,148.0,67.0,1.17,779.0,27.5,2.4,3.0,1.0,25.67,False,False,True,False,1,1,-1.2551286688723668,-0.23189934579583668
40.0,57.7,1.69,184.0,156.0,53.0,1.18,920.0,33.1,2.4,4.0,2.0,20.2,False,True,False,False,1,1,-0.3670778779234444,-1.202531857917087
43.0,73.0,1.59,191.0,158.0,67.0,1.31,931.0,28.9,2.2,3.0,1.0,28.88,False,False,False,True,1,1,-0.9789801749201135,-0.30048087644968213
25.0,59.4,1.51,185.0,161.0,54.0,1.62,1304.0,19.8,2.7,5.0,3.0,26.05,False,False,False,False,2,2,2.7935601495235787,-1.8515328896682908
46.0,52.0,1.65,165.0,147.0,63.0,0.7,463.0,34.1,1.9,2.0,1.0,19.1,False,False,False,False,1,1,-3.5677394187256675,-0.9352917088261409
43.0,42.2,1.65,162.0,148.0,59.0,1.33,886.0,34.6,2.3,3.0,2.0,15.5,False,False,False,False,1,1,-0.9915250133730307,-2.1534635340560895
43.0,110.0,1.76,160.0,122.0,50.0,1.09,658.0,22.0,3.4,3.0,1.0,35.51,True,False,False,True,0,0,-0.3261448773870286,2.863012510885678
51.0,66.2,1.58,164.0,129.0,65.0,0.86,499.0,31.3,2.3,3.0,1.0,26.52,False,True,False,False,1,1,-2.4458365836784295,-0.29747197688092586
58.0,58.6,1.66,172.0,161.0,60.0,1.21,964.0,26.8,2.9,2.0,1.0,21.27,True,True,False,False,1,1,-1.119336825401333,-0.2464821136786872
24.0,51.0,1.67,178.0,133.0,72.0,0.97,710.0,21.3,2.8,3.0,1.0,18.29,True,False,True,False,1,1,-1.1519227685510607,-0.4010358625649445
21.0,101.5,1.95,171.0,131.0,69.0,0.97,699.0,27.9,3.1,3.0,1.0,26.69,True,False,False,True,0,0,-0.9184705689115632,2.4711999575832135
28.0,114.2,1.87,184.0,166.0,55.0,1.05,959.0,20.2,3.2,3.0,2.0,32.66,True,False,True,False,0,0,0.8738472222190035,2.7224619920731383
46.0,54.4,1.72,194.0,161.0,73.0,0.91,725.0,24.8,2.9,2.0,1.0,18.39,True,False,False,False,1,1,-1.7458577329601155,0.1058122505948469
53.0,52.4,1.57,171.0,149.0,71.0,1.34,898.0,28.3,2.2,3.0,2.0,21.26,False,True,False,False,1,1,-0.569344215278162,-1.7615947885943157
42.0,85.2,1.81,189.0,151.0,65.0,1.54,1151.0,13.7,3.5,5.0,3.0,26.01,True,False,False,True,2,2,3.5391875329150912,0.6787576566666963
38.0,83.6,1.74,164.0,151.0,51.0,1.66,1379.0,11.599999999999998,3.5,5.0,3.0,27.61,True,False,False,False,2,2,4.157393191660082,0.23571173729637954
53.0,115.4,1.92,193.0,161.0,50.0,1.36,1084.0,28.3,2.2,4.0,2.0,31.3,True,False,False,True,0,0,0.9026836589661685,1.6658363143422765
27.0,71.2,1.97,181.0,151.0,73.0,0.74,615.0,25.9,3.6,3.0,1.0,18.35,True,True,False,False,0,0,-1.1655929633426876,1.7393977136989336
54.0,78.1,1.6,198.0,145.0,73.0,1.1,718.0,32.9,2.4,4.0,2.0,30.51,False,False,False,True,1,1,-0.6912709843299865,-0.17090318392573942
26.0,54.2,1.65,172.0,120.0,58.0,1.07,642.0,34.9,1.9,4.0,2.0,19.91,False,False,False,False,1,1,-1.3941257838865508,-1.6086604772929523
41.0,77.6,1.76,162.0,161.0,71.0,1.27,920.0,31.8,2.2,4.0,2.0,25.05,False,False,True,False,1,1,-0.08097622028122609,-0.5895457480786902
52.0,44.099999999999994,1.62,179.0,121.0,61.0,1.41,768.0,34.8,1.6,3.0,1.0,16.8,False,True,False,False,1,1,-2.073712350843393,-2.1050967465971984
52.0,85.5,1.8,190.0,136.0,66.0,1.7,1144.0,10.1,3.5,5.0,3.0,26.39,True,False,True,False,2,2,3.9304108960059905,0.7294196761818085
53.0,47.8,1.76,164.0,149.0,74.0,1.06,711.0,28.4,1.5,4.0,2.0,15.43,False,True,False,False,1,1,-1.0500806958361173,-2.114173395538985
35.0,102.5,1.94,183.0,158.0,64.0,0.84,730.0,21.1,2.4,2.0,1.0,27.23,True,False,False,False,0,0,-1.3135993974737121,2.4347850131563398
56.0,118.0,1.9,199.0,126.0,68.0,0.66,412.0,22.6,3.2,2.0,1.0,32.69,True,True,False,False,0,0,-1.733263524659588,4.02660336056158
49.0,82.3,1.84,192.0,146.0,71.0,1.29,932.0,28.4,3.4,4.0,2.0,24.31,True,False,True,False,0,0,0.7956905657207919,0.9552723518019356
41.0,81.6,1.87,167.0,128.0,59.0,1.87,1185.0,10.199999999999998,3.5,5.0,3.0,23.33,True,True,False,False,2,2,4.210965715998508,0.4611358420945427
40.0,60.2,1.88,183.0,141.0,61.0,1.22,946.0,25.2,3.0,3.0,2.0,17.03,True,False,False,False,0,0,0.1745650251566849,0.12168564106498857
49.0,49.2,1.54,179.0,153.0,63.0,1.28,881.0,30.7,2.1,3.0,2.0,20.75,False,True,False,False,1,1,-0.8985597607149901,-1.9705873427832905
54.0,46.6,1.5,175.0,165.0,58.0,1.38,1025.0,30.6,2.0,2.0,1.0,20.71,False,False,True,False,1,1,-1.6540865839374301,-1.9494096654199333
29.0,68.7,1.72,171.0,168.0,62.0,1.08,907.0,29.8,1.7,4.0,2.0,23.22,False,False,False,False,1,1,-0.5020140983980874,-1.1734550588371389
30.0,60.6,1.55,172.0,120.0,52.0,1.3,780.0,32.9,1.6,3.0,2.0,25.22,False,False,True,False,1,1,-1.3260374097879104,-1.5671779249895852
40.0,52.1,1.61,198.0,128.0,70.0,0.87,612.0,21.3,3.3,2.0,1.0,20.1,True,True,False,False,1,1,-1.6757761923612833,0.3763946790887073
42.0,46.6,1.77,184.0,139.0,63.0,0.61,382.0,28.1,2.6,2.0,1.0,14.87,False,False,False,True,1,1,-3.0696194250158784,-0.037133311779029746
52.0,65.5,1.74,191.0,138.0,70.0,1.48,1011.0,26.2,2.8,4.0,2.0,21.63,True,False,True,False,0,0,0.8226174122010996,-0.4720694219288818
58.0,44.2,1.57,183.0,155.0,59.0,1.08,753.0,31.9,2.3,3.0,1.0,17.93,False,True,False,False,1,1,-1.9670808249759433,-1.6005848571580907
47.0,89.1,1.84,168.0,159.0,65.0,1.44,1133.0,24.0,3.6,3.0,2.0,26.32,True,False,False,True,0,0,1.32381713313027,1.3174837128950998
34.0,65.9,1.62,199.0,164.0,56.0,0.81,731.0,28.8,2.2,2.0,1.0,25.11,True,False,False,True,1,1,-2.3703254010129524,0.07314123555710594
37.0,55.6,1.57,182.0,123.0,53.0,0.97,597.0,29.2,2.4,2.0,1.0,22.56,False,False,False,False,1,1,-2.488010908238398,-0.3731068530455367
42.0,63.7,1.98,172.0,128.0,69.0,1.37,868.0,24.0,3.0,2.0,1.0,16.25,True,False,False,True,0,0,-0.6697537122401797,0.895160065423037
30.0,59.2,1.63,174.0,141.0,74.0,1.85,1304.0,17.8,2.7,4.0,3.0,22.28,False,False,True,False,2,2,2.765113817236932,-1.6203202380103223
36.0,85.4,1.88,195.0,137.0,60.0,1.98,1492.0,13.5,3.5,5.0,3.0,24.16,True,False,False,True,2,2,4.6610703845632715,0.5837601783954507
